model,score,timestep,number_of_edges_pos,number_of_edges_neg,test_agg,duplicate_edges,predictor,loss_func,method
GraphSage,0.9394463667820069,1386253400,17,17,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,1.0,1386253420,21,21,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,1.0,1386253440,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.992,1386253460,25,25,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9489795918367347,1386253480,21,21,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9409722222222222,1386253500,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9488,1386253520,25,25,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9577777777777778,1386253540,30,30,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9968,1386253560,25,25,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9722222222222222,1386253580,18,18,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9458896982310093,1386253600,31,31,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.901920438957476,1386253620,27,27,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9748520710059172,1386253640,26,26,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9940828402366865,1386253660,26,26,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.95703125,1386253680,32,32,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.976218787158145,1386253700,29,29,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9792,1386253720,25,25,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9752066115702479,1386253740,22,22,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9319727891156462,1386253760,21,21,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9896193771626297,1386253780,17,17,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.96484375,1386253800,16,16,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8883136094674555,1386253820,26,26,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9625,1386253840,20,20,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8950617283950618,1386253860,18,18,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.94,1386253880,20,20,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8969754253308129,1386253900,23,23,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9697542533081286,1386253920,23,23,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,1.0,1386253940,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9845679012345678,1386253960,18,18,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9667590027700831,1386253980,19,19,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9521604938271604,1386254000,18,18,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,1.0,1386254020,16,16,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9777777777777777,1386254040,15,15,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.995,1386254060,20,20,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8925000000000001,1386254080,20,20,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.853515625,1386254100,16,16,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9777777777777777,1386254120,15,15,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,1.0,1386254140,21,21,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9380165289256198,1386254160,22,22,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9070294784580499,1386254180,21,21,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9523809523809524,1386254200,21,21,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9814814814814814,1386254220,18,18,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9833795013850416,1386254240,19,19,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9445983379501385,1386254260,19,19,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9757785467128027,1386254280,17,17,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8622448979591838,1386254300,14,14,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9533333333333334,1386254320,15,15,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9501385041551247,1386254340,19,19,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.951171875,1386254360,16,16,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9740484429065743,1386254380,17,17,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8822314049586777,1386254400,22,22,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8961218836565097,1386254420,19,19,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,1.0,1386254440,21,21,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9938016528925621,1386254460,22,22,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9833795013850416,1386254480,19,19,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9614197530864197,1386254500,18,18,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9177777777777777,1386254520,15,15,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9504132231404959,1386254540,22,22,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9500000000000001,1386254560,20,20,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9529085872576177,1386254580,19,19,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9335180055401662,1386254600,19,19,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.93359375,1386254620,16,16,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9921875,1386254640,16,16,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.921875,1386254660,16,16,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9875283446712018,1386254680,21,21,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9750566893424036,1386254700,21,21,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9296875,1386254720,16,16,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9795918367346939,1386254740,14,14,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9875,1386254760,20,20,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8440082644628099,1386254780,22,22,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.89,1386254800,10,10,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9921875,1386254820,16,16,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8177777777777779,1386254840,15,15,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8946280991735537,1386254860,22,22,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9197530864197532,1386254880,18,18,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9695290858725761,1386254900,19,19,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9814814814814814,1386254920,18,18,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9909297052154195,1386254940,21,21,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.925,1386254960,20,20,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9501385041551246,1386254980,19,19,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9209183673469389,1386255000,14,14,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9757785467128027,1386255020,17,17,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9642857142857143,1386255040,14,14,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9082840236686391,1386255060,26,26,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9053254437869822,1386255080,26,26,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9340277777777778,1386255100,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8866213151927438,1386255120,21,21,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.91,1386255140,20,20,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9359861591695502,1386255160,17,17,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8333333333333334,1386255180,18,18,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9705215419501134,1386255200,21,21,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9556786703601108,1386255220,19,19,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9841269841269842,1386255240,21,21,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.986159169550173,1386255260,17,17,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9478458049886621,1386255280,21,21,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.930795847750865,1386255300,17,17,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9135802469135802,1386255320,18,18,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9866863905325444,1386255340,26,26,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,1.0,1386255360,18,18,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9690082644628099,1386255380,22,22,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9392361111111112,1386255400,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9286694101508917,1386255420,27,27,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9704142011834319,1386255440,26,26,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9773156899810964,1386255460,23,23,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9739583333333333,1386255480,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9565972222222222,1386255500,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.98375,1386255520,20,20,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9395085066162571,1386255540,23,23,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9607438016528925,1386255560,22,22,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9681122448979592,1386255580,28,28,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9378698224852072,1386255600,26,26,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9225,1386255620,20,20,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9546485260770974,1386255640,21,21,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8553719008264463,1386255660,22,22,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8950617283950618,1386255680,18,18,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8771626297577855,1386255700,17,17,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9600000000000001,1386255720,15,15,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,1.0,1386255740,19,19,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9841269841269841,1386255760,21,21,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9833795013850415,1386255780,19,19,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9944598337950139,1386255800,19,19,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9423868312757202,1386255820,27,27,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9291115311909263,1386255840,23,23,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.985,1386255860,20,20,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.958477508650519,1386255880,17,17,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9431818181818181,1386255900,22,22,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.905,1386255920,20,20,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8864265927977839,1386255940,19,19,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9515235457063711,1386255960,19,19,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8984375,1386255980,16,16,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9750692520775623,1386256000,19,19,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.945,1386256020,20,20,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9497041420118343,1386256040,26,26,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.965561224489796,1386256060,28,28,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8891779396462018,1386256080,31,31,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9396462018730489,1386256100,31,31,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.935553633217993,1386256120,34,34,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9291115311909263,1386256140,23,23,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9376,1386256160,25,25,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9697542533081286,1386256180,23,23,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9933333333333334,1386256200,30,30,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8936000000000001,1386256220,25,25,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9519890260631001,1386256240,27,27,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9846938775510204,1386256260,28,28,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9357525282569898,1386256280,41,41,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9459459459459459,1386256300,37,37,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9583673469387755,1386256320,35,35,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8641868512110726,1386256340,34,34,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8877320054323222,1386256360,47,47,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.951875,1386256380,40,40,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9037037037037037,1386256400,45,45,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8810232004759073,1386256420,41,41,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9542857142857143,1386256440,35,35,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9678762641284949,1386256460,41,41,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8511111111111112,1386256480,30,30,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.83984375,1386256500,32,32,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9107142857142857,1386256520,28,28,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8089846603360118,1386256540,37,37,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.796,1386256560,25,25,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8117539026629936,1386256580,33,33,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8727705112960761,1386256600,29,29,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9115646258503401,1386256620,21,21,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9458896982310093,1386256640,31,31,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9496527777777777,1386256660,24,24,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.94234404536862,1386256680,23,23,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9667590027700831,1386256700,19,19,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9311224489795918,1386256720,28,28,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9381688466111772,1386256740,29,29,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9446366782006921,1386256760,17,17,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8265306122448979,1386256780,14,14,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.808641975308642,1386256800,18,18,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9335180055401662,1386256820,19,19,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9243856332703214,1386256840,23,23,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.76171875,1386256860,16,16,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8977777777777778,1386256880,15,15,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9111111111111111,1386256900,15,15,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.90234375,1386256920,16,16,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8717948717948719,1386256940,13,12,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9111111111111111,1386256960,15,15,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8137755102040817,1386256980,14,14,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8518518518518519,1386257000,9,9,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.7777777777777778,1386257020,9,9,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9053254437869822,1386257040,13,13,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.772189349112426,1386257060,13,13,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,1.0,1386257080,12,12,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8964497041420119,1386257100,13,13,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9850000000000001,1386257120,10,10,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.7988165680473372,1386257140,13,13,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9540816326530612,1386257160,14,14,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9090909090909091,1386257180,11,11,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8148148148148148,1386257200,9,9,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9753086419753086,1386257220,9,9,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.7901234567901234,1386257240,9,9,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.6296296296296297,1386257260,9,9,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9591836734693878,1386257280,7,7,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.7,1386257300,5,4,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,1.0,1386257320,8,7,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9591836734693878,1386257340,7,7,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.96875,1386257360,8,8,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9938271604938271,1386257380,9,9,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.765625,1386257400,8,8,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9387755102040817,1386257420,7,7,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.875,1386257440,6,6,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8979591836734695,1386257460,7,7,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,1.0,1386257480,4,4,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8125,1386257500,4,4,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.798611111111111,1386257520,12,12,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8055555555555556,1386257540,12,12,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.6796875,1386257560,8,8,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9504132231404958,1386257580,11,11,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8300000000000001,1386257600,10,10,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,1.0,1386257620,10,10,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.871900826446281,1386257640,11,11,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8333333333333334,1386257660,12,12,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,1.0,1386257680,8,8,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.7438016528925621,1386257700,11,11,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.7530864197530864,1386257720,9,9,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9380165289256198,1386257740,11,11,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.9586776859504131,1386257760,11,11,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8099173553719008,1386257780,11,11,False,True,dotProduct,BCEWithLogits,agg_simp
GraphSage,0.8698979591836734,1386257800,14,14,False,True,dotProduct,BCEWithLogits,agg_simp
