model,score,timestep,number_of_edges_pos,number_of_edges_neg,test_agg,duplicate_edges,predictor,loss_func,method,dataset,metric
GraphSage,46.88,129620,25,25,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,52.11,129640,30,30,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,44.52,129660,46,46,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,48.35,129680,33,33,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,54.2,129700,37,37,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,57.34,129720,27,27,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,56.06,129740,30,30,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,53.03,129760,32,32,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,69.09,129780,31,31,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,62.86,129800,35,35,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,53.69,129820,37,37,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,54.9,129840,36,36,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,47.19,129860,28,28,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,58.31,129880,33,33,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,50.39,129900,36,36,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,52.89,129920,33,33,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,53.42,129940,32,32,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,66.12,129960,26,26,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,53.63,129980,33,33,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,48.28,130000,31,31,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,48.7,130020,31,31,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,57.37,130040,32,32,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,51.38,130060,33,33,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,61.87,130080,41,41,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,52.14,130100,52,52,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,64.22,130120,49,49,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,66.75,130140,32,32,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,52.44,130160,30,30,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,60.57,130180,36,36,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,59.72,130200,30,30,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,63.68,130220,39,39,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,58.69,130240,32,32,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,62.98,130260,35,35,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,56.37,130280,35,35,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,57.44,130300,25,25,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,43.66,130320,33,33,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,52.68,130340,29,29,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,57.92,130360,25,25,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,60.94,130380,24,24,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,50.67,130400,30,30,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,59.49,130420,36,36,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,74.55,130440,27,27,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,59.81,130460,29,29,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,63.84,130480,31,31,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,48.04,130500,30,28,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,51.31,130520,39,39,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,45.91,130540,33,33,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,43.99,130560,21,21,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,51.58,130580,27,27,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,59.14,130600,35,35,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,44.08,130620,38,38,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,61.86,130640,23,22,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,52.0,130660,15,15,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,29.3,130680,16,16,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,47.22,130700,12,12,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,46.83,130720,21,21,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,62.5,130740,16,16,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,58.48,130760,17,17,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,57.0,130780,10,10,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,0.0396,0,4184,20940,True,True,dotProduct,BCEWithLogits,agg_simp,SF2H,kendall@25
GraphSage,0.0049,0,822,20940,True,True,dotProduct,BCEWithLogits,agg_simp,SF2H,kendall@5
GraphSage,71.74,126780,81,81,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,66.42,126800,72,72,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,66.09,126820,89,89,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,69.13,126840,86,86,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,75.6,126860,92,92,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,67.07,126880,82,82,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,67.44,126900,91,91,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,70.87,126920,83,83,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,57.54,126940,97,96,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,62.2,126960,98,98,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,68.16,126980,77,77,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,68.45,127000,69,69,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,66.73,127020,74,74,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,65.74,127040,83,83,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,68.57,127060,83,83,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,73.18,127080,79,79,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,71.44,127100,84,84,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,62.72,127120,94,94,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,63.25,127140,85,85,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,72.97,127160,83,83,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,64.57,127180,82,82,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,69.58,127200,88,88,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,66.73,127220,73,73,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,70.83,127240,84,84,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,63.43,127260,78,78,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,73.45,127280,73,73,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,71.04,127300,78,78,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,69.11,127320,89,89,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,67.84,127340,84,84,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,65.96,127360,94,94,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,61.38,127380,91,91,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,67.25,127400,81,81,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,68.37,127420,75,75,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,63.68,127440,71,71,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,72.47,127460,65,65,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,74.27,127480,67,67,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,60.64,127500,73,73,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,70.46,127520,82,82,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,60.79,127540,79,79,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,65.73,127560,83,83,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,68.63,127580,74,74,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,66.09,127600,74,74,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,71.95,127620,65,65,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,68.66,127640,61,61,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,70.79,127660,73,73,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,67.7,127680,61,61,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,61.61,127700,77,77,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,57.15,127720,71,71,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,69.43,127740,71,71,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,62.93,127760,69,69,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,60.91,127780,79,79,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,61.69,127800,71,71,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,64.57,127820,71,71,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,69.78,127840,70,70,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,67.05,127860,65,65,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,67.15,127880,74,74,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,61.53,127900,58,58,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,69.3,127920,78,78,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,69.39,127940,61,61,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,74.51,127960,37,37,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,64.09,127980,43,43,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,62.19,128000,46,46,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,58.31,128020,53,53,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,67.71,128040,48,48,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,71.38,128060,62,62,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,70.12,128080,61,61,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,74.02,128100,55,55,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,64.0,128120,70,70,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,62.35,128140,72,72,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,64.94,128160,66,66,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,64.36,128180,58,58,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,70.24,128200,71,71,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,75.5,128220,75,75,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,65.21,128240,65,65,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,66.04,128260,64,64,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,68.37,128280,56,56,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,72.39,128300,52,52,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,75.24,128320,50,50,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,59.17,128340,47,47,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,62.83,128360,53,53,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,65.08,128380,50,50,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,65.14,128400,47,47,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,69.81,128420,59,59,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,60.36,128440,56,56,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,68.76,128460,54,54,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,59.9,128480,51,51,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,62.3,128500,51,51,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,66.94,128520,57,57,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,69.11,128540,65,65,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,63.62,128560,72,72,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,66.6,128580,66,66,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,70.22,128600,66,66,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,64.45,128620,68,68,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,70.64,128640,59,59,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,70.9,128660,63,63,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,62.32,128680,45,45,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,71.21,128700,47,47,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,70.51,128720,51,51,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,81.22,128740,49,49,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,74.29,128760,46,46,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,78.14,128780,56,56,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,81.36,128800,45,45,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,63.76,128820,52,52,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,64.47,128840,38,38,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,74.91,128860,51,51,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,68.56,128880,50,50,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,71.96,128900,50,50,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,73.42,128920,55,55,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,76.17,128940,55,55,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,77.91,128960,47,47,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,70.85,128980,57,57,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,70.91,129000,52,52,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,70.69,129020,42,42,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,77.35,129040,39,39,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,81.07,129060,43,43,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,69.3,129080,39,39,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,69.48,129100,45,45,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,75.17,129120,42,42,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,77.39,129140,35,35,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,69.15,129160,31,31,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,70.54,129180,34,34,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,63.26,129200,37,37,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,61.8,129220,44,44,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,62.78,129240,37,37,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,71.73,129260,37,37,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,69.78,129280,41,41,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,61.19,129300,40,40,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,64.89,129320,39,39,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,71.09,129340,38,38,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,67.68,129360,37,37,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,74.9,129380,44,44,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,71.66,129400,48,48,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,72.42,129420,44,44,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,80.82,129440,38,38,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,70.31,129460,40,40,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,63.28,129480,32,32,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,70.78,129500,30,30,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,66.52,129520,28,28,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,70.34,129540,33,33,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,78.32,129560,28,28,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,75.85,129580,33,33,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,71.78,129600,32,32,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,76.16,129620,25,25,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,66.67,129640,30,30,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,63.61,129660,46,46,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,69.19,129680,33,33,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,67.2,129700,37,37,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,67.08,129720,27,27,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,67.56,129740,30,30,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,58.25,129760,32,32,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,76.9,129780,31,31,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,61.8,129800,35,35,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,58.11,129820,37,37,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,70.14,129840,36,36,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,58.42,129860,28,28,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,66.39,129880,33,33,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,71.14,129900,36,36,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,68.41,129920,33,33,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,73.54,129940,32,32,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,59.91,129960,26,26,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,66.57,129980,33,33,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,72.94,130000,31,31,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,64.52,130020,31,31,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
